transcript_id	Nezu_1	Hino_1	sampleA	sampleB	logFC	logCPM	PValue	FDR
TRINITY_DN12522_c0_g1_i3	14	17	Nezu_1	Hino_1	-0.347482101635558	0.636120290551467	0.82429764136995	1.0
TRINITY_DN6930_c0_g1_i1	196	114	Nezu_1	Hino_1	0.711023739856626	3.7923015464734	0.303852204028341	1.0
TRINITY_DN13538_c0_g1_i1	122	178	Nezu_1	Hino_1	-0.614666557347841	3.75945692390132	0.373506291490533	1.0
TRINITY_DN4005_c0_g1_i1	258	351	Nezu_1	Hino_1	-0.51408100470782	4.77061021968276	0.443911037376805	1.0
TRINITY_DN4668_c0_g1_i7	22	28	Nezu_1	Hino_1	-0.416017080410855	1.26266218041864	0.600141152301789	1.0
TRINITY_DN6451_c0_g1_i1	1603	1515	Nezu_1	Hino_1	0.0112600815450095	7.11320007706624	0.987424030519454	1.0
TRINITY_DN8148_c0_g1_i6	61	57	Nezu_1	Hino_1	0.0275931987029742	2.43557276923669	0.972393284433104	1.0
TRINITY_DN5983_c0_g1_i4	109	135	Nezu_1	Hino_1	-0.378435954344332	3.46316584696477	0.588178782716639	1.0
TRINITY_DN8219_c0_g2_i2	174	149	Nezu_1	Hino_1	0.153460172543466	3.85658632780405	0.831775769658846	1.0
TRINITY_DN4334_c0_g1_i2	138	181	Nezu_1	Hino_1	-0.461150898955256	3.84537356577316	0.509400228263171	1.0
TRINITY_DN12591_c0_g1_i1	29	22	Nezu_1	Hino_1	0.326733811412783	1.28431159127595	0.768941309121401	1.0
TRINITY_DN12830_c0_g1_i6	18	21	Nezu_1	Hino_1	-0.290716354262315	0.93301492201912	0.786774223084326	1.0
TRINITY_DN14756_c0_g1_i2	25	29	Nezu_1	Hino_1	-0.283004917178481	1.36496431267135	0.726541204387379	1.0
TRINITY_DN5537_c0_g1_i1	396	399	Nezu_1	Hino_1	-0.0810584773888876	5.1480664721526	0.903901849814216	1.0
TRINITY_DN12001_c0_g1_i15	50	67	Nezu_1	Hino_1	-0.491362645363838	2.42826769984546	0.508450066904324	1.0
TRINITY_DN12510_c0_g1_i3	70	50	Nezu_1	Hino_1	0.414352947233852	2.45561774546868	0.581254930893348	1.0
TRINITY_DN9389_c0_g1_i4	57	32	Nezu_1	Hino_1	0.76044348876979	2.03820672454468	0.317703606300423	1.0
TRINITY_DN5587_c0_g2_i1	73	82	Nezu_1	Hino_1	-0.237538998180672	2.82021509002569	0.747295431275854	1.0
TRINITY_DN6651_c0_g1_i1	56	38	Nezu_1	Hino_1	0.487903763025731	2.1157904435209	0.520023197228666	1.0
TRINITY_DN2304_c0_g1_i3	90	88	Nezu_1	Hino_1	-0.0377212012395865	3.01324330207265	0.981231722091984	1.0
TRINITY_DN7239_c0_g1_i1	543	412	Nezu_1	Hino_1	0.328025362161392	5.4066749851585	0.622149590364203	1.0
TRINITY_DN7912_c0_g1_i6	42	42	Nezu_1	Hino_1	-0.0699873927192484	1.9650722216756	0.962318882915878	1.0
TRINITY_DN1224_c0_g1_i2	21	22	Nezu_1	Hino_1	-0.136515870297318	1.06049458808791	0.86528368717308	1.0
TRINITY_DN4249_c0_g1_i1	61	54	Nezu_1	Hino_1	0.105424595267585	2.39896994108735	0.887234413645708	1.0
TRINITY_DN5112_c0_g1_i2	671	683	Nezu_1	Hino_1	-0.0957507814642824	5.91347615693944	0.886758065588047	1.0
TRINITY_DN10259_c0_g1_i6	166	188	Nezu_1	Hino_1	-0.249568309547456	3.99159434967018	0.716038172826352	1.0
TRINITY_DN52579_c0_g1_i1	100	100	Nezu_1	Hino_1	-0.070108029594903	3.17820547432607	0.949634002436051	1.0
TRINITY_DN3872_c0_g1_i2	485	346	Nezu_1	Hino_1	0.41688944660703	5.20593898345575	0.535434385524423	1.0
TRINITY_DN12051_c0_g1_i1	19	20	Nezu_1	Hino_1	-0.14327737630848	0.932169125428402	1.0	1.0
TRINITY_DN860_c0_g1_i2	1088	1554	Nezu_1	Hino_1	-0.58444704190867	6.88159310823282	0.375304879915082	1.0
TRINITY_DN26497_c0_g2_i2	131	107	Nezu_1	Hino_1	0.221526319306128	3.42167499049926	0.761625125317459	1.0
TRINITY_DN6020_c0_g1_i3	98	128	Nezu_1	Hino_1	-0.454976061415352	3.35518089662876	0.523815167462992	1.0
TRINITY_DN12473_c0_g1_i1	54	80	Nezu_1	Hino_1	-0.636017195117469	2.61936921857985	0.388095414154295	1.0
TRINITY_DN6182_c0_g1_i1	495	234	Nezu_1	Hino_1	1.01034574866343	5.01166204840363	0.133420580194886	1.0
TRINITY_DN9285_c0_g1_i1	50	47	Nezu_1	Hino_1	0.019022654004424	2.16313226322083	1.0	1.0
TRINITY_DN1633_c0_g1_i3	764	873	Nezu_1	Hino_1	-0.262564431735945	6.18854498355332	0.693378838051919	1.0
TRINITY_DN14688_c0_g1_i1	34	30	Nezu_1	Hino_1	0.109946302484767	1.59174890878366	0.951982989001519	1.0
TRINITY_DN1144_c0_g1_i1	293	241	Nezu_1	Hino_1	0.211572287441698	4.57417125272003	0.756931506426918	1.0
TRINITY_DN11138_c0_g1_i2	94	38	Nezu_1	Hino_1	1.23380663232838	2.58199223198732	0.0902930981645229	1.0
TRINITY_DN7295_c0_g1_i1	38	13	Nezu_1	Hino_1	1.46867355277846	1.27765659779098	0.0734022407093204	1.0
TRINITY_DN6174_c0_g1_i3	2218	1834	Nezu_1	Hino_1	0.204057425602443	7.48847334020041	0.756295165826809	1.0
TRINITY_DN6939_c0_g1_i1	31	25	Nezu_1	Hino_1	0.239070106156045	1.41034264493292	0.839045314634744	1.0
TRINITY_DN6115_c0_g1_i10	173	50	Nezu_1	Hino_1	1.71812903445994	3.31611025398509	0.0154867361781163	0.597353845148142
TRINITY_DN6188_c0_g3_i1	102	101	Nezu_1	Hino_1	-0.0559129450274281	3.19912686281559	0.966885065112832	1.0
TRINITY_DN53287_c0_g1_i2	34	24	Nezu_1	Hino_1	0.430414818298057	1.45631994059225	0.644987770327777	1.0
TRINITY_DN7018_c0_g1_i2	22	36	Nezu_1	Hino_1	-0.77719611277236	1.46457813383388	0.318503454568132	1.0
TRINITY_DN10448_c0_g1_i2	65	46	Nezu_1	Hino_1	0.42762936072491	2.34687620570705	0.578106856120106	1.0
TRINITY_DN11130_c0_g1_i1	160	191	Nezu_1	Hino_1	-0.32546323482714	3.98026638079063	0.633080995655949	1.0
TRINITY_DN6082_c0_g1_i1	464	364	Nezu_1	Hino_1	0.279905463539988	5.20230120501497	0.675707373772446	1.0
TRINITY_DN50921_c0_g1_i1	64	72	Nezu_1	Hino_1	-0.239678921267911	2.63656786646735	0.738385844993428	1.0
TRINITY_DN9691_c0_g1_i2	28	19	Nezu_1	Hino_1	0.48658302285734	1.17447454888228	0.573358601344709	1.0
TRINITY_DN6892_c0_g1_i5	205	262	Nezu_1	Hino_1	-0.423909152259413	4.38935394245152	0.533754873958131	1.0
TRINITY_DN4621_c1_g1_i2	142	184	Nezu_1	Hino_1	-0.443666138149231	3.87613423037375	0.519593487969597	1.0
TRINITY_DN1640_c0_g1_i1	666	616	Nezu_1	Hino_1	0.0423879089339342	5.83325686622036	0.950894045474859	1.0
TRINITY_DN8357_c0_g1_i2	75	39	Nezu_1	Hino_1	0.871177188655605	2.3803312039433	0.240647275374703	1.0
TRINITY_DN9348_c0_g1_i6	13	19	Nezu_1	Hino_1	-0.612774441469214	0.678136060272161	0.587190652215211	1.0
TRINITY_DN1956_c0_g1_i6	277	290	Nezu_1	Hino_1	-0.136302452837099	4.66396603723847	0.842148941753374	1.0
TRINITY_DN229_c0_g1_i6	28	48	Nezu_1	Hino_1	-0.844881992482648	1.8333952257544	0.270071128341749	1.0
TRINITY_DN4543_c0_g1_i1	1351	1554	Nezu_1	Hino_1	-0.272130971965248	7.01464253605053	0.679383337035587	1.0
TRINITY_DN7892_c0_g1_i3	13	27	Nezu_1	Hino_1	-1.11700548346317	0.97076811078946	0.206863588987426	1.0
TRINITY_DN5744_c0_g1_i1	54	38	Nezu_1	Hino_1	0.43555823073945	2.08648855240503	0.57010640128683	1.0
TRINITY_DN9083_c0_g1_i17	23	62	Nezu_1	Hino_1	-1.49565595313065	1.99197306577864	0.0494396894094036	0.888173100813201
TRINITY_DN3044_c0_g1_i5	452	172	Nezu_1	Hino_1	1.3231045766352	4.78572245244134	0.0509670430579428	0.902213268238218
TRINITY_DN9196_c0_g1_i3	122	173	Nezu_1	Hino_1	-0.573589903135681	3.73509741526628	0.406284233185782	1.0
TRINITY_DN11155_c0_g1_i1	26	16	Nezu_1	Hino_1	0.626376166748681	1.02497726808186	0.477216475311809	1.0
TRINITY_DN7750_c0_g1_i4	29	46	Nezu_1	Hino_1	-0.733240811438951	1.81441063219643	0.340697268205213	1.0
TRINITY_DN10071_c0_g1_i1	1031	963	Nezu_1	Hino_1	0.0282374408292084	6.46908517736715	0.967461112389622	1.0
TRINITY_DN6718_c0_g1_i2	14	46	Nezu_1	Hino_1	-1.77708808501252	1.51636373545509	0.032991148443601	0.774965094423277
TRINITY_DN11927_c0_g1_i1	295	146	Nezu_1	Hino_1	0.943972345214807	4.29270288727929	0.16623145425641	1.0
TRINITY_DN2374_c0_g1_i1	3732	3843	Nezu_1	Hino_1	-0.112475925219544	8.39423207619692	0.863959348576161	1.0
TRINITY_DN12106_c0_g1_i10	111	69	Nezu_1	Hino_1	0.614811219972181	3.02273795619216	0.395174545788479	1.0
TRINITY_DN3764_c0_g1_i2	38	56	Nezu_1	Hino_1	-0.627908646497535	2.12494688079247	0.413611852339931	1.0
TRINITY_DN418_c0_g1_i19	61	93	Nezu_1	Hino_1	-0.677482746323923	2.81519084646367	0.35666741942682	1.0
TRINITY_DN9751_c0_g1_i2	207	302	Nezu_1	Hino_1	-0.614803822212274	4.51469918724215	0.363718017966872	1.0
TRINITY_DN11340_c0_g1_i1	27	42	Nezu_1	Hino_1	-0.704983364842586	1.70008336979815	0.362123259567375	1.0
TRINITY_DN2480_c1_g1_i1	373	480	Nezu_1	Hino_1	-0.433925788101244	5.2532241609007	0.514864297450649	1.0
TRINITY_DN2313_c0_g1_i1	888	1011	Nezu_1	Hino_1	-0.257313081828264	6.40219440165959	0.69755254451105	1.0
TRINITY_DN6326_c0_g1_i25	137	105	Nezu_1	Hino_1	0.313263886340045	3.4443865560893	0.660241267430326	1.0
TRINITY_DN912_c0_g1_i10	107	67	Nezu_1	Hino_1	0.604283762094001	2.97504621406222	0.407070726013617	1.0
TRINITY_DN3007_c0_g1_i7	73	45	Nezu_1	Hino_1	0.62639933144443	2.43036661319688	0.398168637245068	1.0
TRINITY_DN6898_c0_g1_i1	265	170	Nezu_1	Hino_1	0.569924234519356	4.27695853927336	0.397894801938079	1.0
TRINITY_DN50610_c0_g1_i1	48	58	Nezu_1	Hino_1	-0.342401309142824	2.28938243012017	0.673544824794528	1.0
TRINITY_DN195_c0_g2_i2	62	49	Nezu_1	Hino_1	0.268680788273214	2.34823653111731	0.713729812987001	1.0
TRINITY_DN664_c0_g1_i5	76	141	Nezu_1	Hino_1	-0.960638299080306	3.30241488929434	0.170565816177289	1.0
TRINITY_DN11919_c0_g1_i1	201	235	Nezu_1	Hino_1	-0.295490705582873	4.28969959184731	0.662899665380067	1.0
TRINITY_DN10882_c0_g1_i1	187	118	Nezu_1	Hino_1	0.593552913956307	3.77033798145403	0.386081505633664	1.0
TRINITY_DN3718_c0_g1_i4	91	89	Nezu_1	Hino_1	-0.0380815578891125	3.02901495256331	0.981429779296038	1.0
TRINITY_DN8041_c0_g1_i11	19	33	Nezu_1	Hino_1	-0.862294595445277	1.31801507875561	0.313931641918495	1.0
TRINITY_DN7784_c0_g2_i1	29	34	Nezu_1	Hino_1	-0.298487502900033	1.57331217736593	0.713638611479386	1.0
TRINITY_DN12256_c0_g1_i1	92	63	Nezu_1	Hino_1	0.475302685114009	2.81350809234192	0.517606856821443	1.0
TRINITY_DN5989_c1_g1_i2	27	35	Nezu_1	Hino_1	-0.442784150885914	1.55262232719794	0.575776551940612	1.0
TRINITY_DN10115_c0_g1_i6	14	18	Nezu_1	Hino_1	-0.42937324287989	0.677212267796482	0.74526197831837	1.0
TRINITY_DN3864_c0_g1_i1	54	67	Nezu_1	Hino_1	-0.380604323853792	2.47425469670022	0.613600764364876	1.0
TRINITY_DN3325_c0_g1_i2	25	40	Nezu_1	Hino_1	-0.745289550642921	1.61894211665091	0.336063733333406	1.0
TRINITY_DN10942_c0_g1_i2	84	141	Nezu_1	Hino_1	-0.816479501683109	3.35242155337303	0.245014319390666	1.0
TRINITY_DN1342_c0_g1_i5	25	14	Nezu_1	Hino_1	0.761162224847582	0.927093976775902	0.392904462663805	1.0
TRINITY_DN5988_c0_g1_i1	767	754	Nezu_1	Hino_1	-0.0455261117970491	6.08021206967354	0.947129553753919	1.0
TRINITY_DN2656_c1_g1_i1	32	14	Nezu_1	Hino_1	1.11569704583764	1.14235073934823	0.181117809515981	1.0
TRINITY_DN21597_c0_g1_i2	123	138	Nezu_1	Hino_1	-0.235979005599013	3.55738473468215	0.743962359637947	1.0
TRINITY_DN1044_c0_g1_i1	259	475	Nezu_1	Hino_1	-0.94482839653625	5.04307643559501	0.159327070032136	1.0
TRINITY_DN9047_c0_g1_i8	39	30	Nezu_1	Hino_1	0.307191583273289	1.69262978586641	0.734943100280035	1.0
TRINITY_DN7965_c0_g1_i1	24	23	Nezu_1	Hino_1	-0.008748570872562	1.17756086806301	1.0	1.0
TRINITY_DN3905_c0_g1_i5	38	55	Nezu_1	Hino_1	-0.601970439486661	2.10992542987919	0.434490463827443	1.0
TRINITY_DN7125_c0_g1_i6	122	94	Nezu_1	Hino_1	0.305595568730726	3.28336626361467	0.664794241084146	1.0
TRINITY_DN7361_c0_g1_i1	86	250	Nezu_1	Hino_1	-1.60827246044684	3.93030988796685	0.0209743567383871	0.660822809555759
TRINITY_DN1764_c0_g1_i5	6223	4683	Nezu_1	Hino_1	0.339973672820508	8.91435053865611	0.603825208780486	1.0
TRINITY_DN2150_c0_g1_i2	34	13	Nezu_1	Hino_1	1.30877874607416	1.16984360678113	0.115723422343511	1.0
TRINITY_DN757_c0_g1_i4	22	61	Nezu_1	Hino_1	-1.53601074981821	1.95934559707143	0.0441780933359612	0.863190237982646
TRINITY_DN10314_c0_g2_i1	366	318	Nezu_1	Hino_1	0.132572658285938	4.92983174455349	0.848287238450969	1.0
TRINITY_DN3708_c2_g1_i4	28	12	Nezu_1	Hino_1	1.14419046006675	0.958231795696589	0.187313647910818	1.0
TRINITY_DN2999_c0_g1_i3	524	396	Nezu_1	Hino_1	0.333778965259543	5.35297763356996	0.619116354240523	1.0
TRINITY_DN4138_c0_g1_i1	654	861	Nezu_1	Hino_1	-0.466840166958059	6.07946843069292	0.480200552309256	1.0
TRINITY_DN3462_c0_g1_i1	729	459	Nezu_1	Hino_1	0.597099100446344	5.71736219991129	0.366865695150487	1.0
TRINITY_DN2879_c0_g1_i1	56	65	Nezu_1	Hino_1	-0.284618068975694	2.47340452828246	0.711588920276239	1.0
TRINITY_DN11022_c0_g1_i10	24	38	Nezu_1	Hino_1	-0.73010717910074	1.55460793195763	0.347412756163566	1.0
TRINITY_DN6869_c0_g1_i8	43	30	Nezu_1	Hino_1	0.447614890028457	1.76849783204205	0.590643871618382	1.0
TRINITY_DN15916_c0_g1_i15	504	1654	Nezu_1	Hino_1	-1.78439915004213	6.60228323199463	0.0084090235784647	0.469432977854569
TRINITY_DN22733_c0_g1_i3	28	18	Nezu_1	Hino_1	0.564074431522253	1.14547214139276	0.511408434313834	1.0
TRINITY_DN8558_c0_g1_i1	62	50	Nezu_1	Hino_1	0.239606082624608	2.36097311867553	0.743421488800129	1.0
TRINITY_DN5167_c0_g1_i1	280	181	Nezu_1	Hino_1	0.5589292826597	4.36005293804287	0.407395729812547	1.0
TRINITY_DN1032_c0_g1_i8	292	355	Nezu_1	Hino_1	-0.351909377793501	4.85558984574682	0.599815231468938	1.0
TRINITY_DN2880_c0_g1_i1	213	193	Nezu_1	Hino_1	0.0720125475572863	4.18377025875951	0.923846750754408	1.0
TRINITY_DN2410_c0_g1_i8	79	62	Nezu_1	Hino_1	0.278890042500786	2.68241283681	0.724617063566083	1.0
TRINITY_DN1509_c0_g1_i6	18	14	Nezu_1	Hino_1	0.290087038567307	0.673517405691018	0.74526197831837	1.0
TRINITY_DN7724_c0_g1_i9	294	222	Nezu_1	Hino_1	0.33489665245962	4.523716698089	0.617799171657659	1.0
TRINITY_DN4050_c0_g2_i1	37	36	Nezu_1	Hino_1	-0.0305626357680876	1.77209953461883	1.0	1.0
TRINITY_DN5943_c0_g1_i4	99	73	Nezu_1	Hino_1	0.368792829743505	2.96096320930584	0.608595950766547	1.0
TRINITY_DN11223_c0_g1_i4	87	195	Nezu_1	Hino_1	-1.23336279875534	3.67728167504654	0.0754508316548468	1.0
TRINITY_DN29686_c0_g1_i1	13	12	Nezu_1	Hino_1	0.0448329957401953	0.362861923298321	1.0	1.0
TRINITY_DN2335_c0_g1_i2	1332	1895	Nezu_1	Hino_1	-0.578753585754124	7.16971520706616	0.379462946632849	1.0
TRINITY_DN29084_c0_g1_i1	329	300	Nezu_1	Hino_1	0.0629044129674261	4.81042705795358	0.928276467116489	1.0
TRINITY_DN10425_c0_g3_i1	17	15	Nezu_1	Hino_1	0.109519350189047	0.674441074296655	0.913871392828406	1.0
TRINITY_DN13450_c0_g2_i1	26	20	Nezu_1	Hino_1	0.306632468292832	1.14703256871556	0.809945727329343	1.0
TRINITY_DN7228_c0_g1_i2	63	67	Nezu_1	Hino_1	-0.158699514747764	2.5726141262891	0.824692393129929	1.0
TRINITY_DN1432_c0_g1_i10	53	54	Nezu_1	Hino_1	-0.096936222945369	2.30033361208013	0.939602652170071	1.0
TRINITY_DN4536_c0_g1_i2	246	215	Nezu_1	Hino_1	0.124058578088683	4.3647909572084	0.858207951204339	1.0
TRINITY_DN11210_c0_g1_i1	36	36	Nezu_1	Hino_1	-0.0699528037187518	1.75353775306614	0.956734604511263	1.0
TRINITY_DN5176_c0_g1_i1	16	11	Nezu_1	Hino_1	0.465964507653026	0.457129640297362	0.619280527630828	1.0
TRINITY_DN8433_c0_g1_i3	232	240	Nezu_1	Hino_1	-0.119042187512616	4.40122305048131	0.861706256854297	1.0
TRINITY_DN9605_c0_g1_i11	23	24	Nezu_1	Hino_1	-0.130899726400694	1.17833232397636	0.874959918592884	1.0
TRINITY_DN54024_c0_g1_i1	49	41	Nezu_1	Hino_1	0.186442031476246	2.05814647051459	0.824282341051426	1.0
TRINITY_DN9288_c0_g1_i14	56	80	Nezu_1	Hino_1	-0.583671662831187	2.63968396911417	0.429975702047442	1.0
TRINITY_DN14297_c0_g1_i1	23	34	Nezu_1	Hino_1	-0.631253115825093	1.44012130064789	0.419932950957223	1.0
TRINITY_DN5998_c0_g1_i5	196	84	Nezu_1	Hino_1	1.15104580195093	3.64339493629806	0.0972206123426098	1.0
TRINITY_DN10167_c0_g1_i2	18	12	Nezu_1	Hino_1	0.510404393652392	0.590043445642389	0.567307030812859	1.0
TRINITY_DN6140_c0_g1_i7	18	33	Nezu_1	Hino_1	-0.939760696270098	1.29243895322457	0.271493315637755	1.0
TRINITY_DN333_c0_g1_i14	18	88	Nezu_1	Hino_1	-2.35147424349136	2.30337950863454	0.0028765779759269	0.276178369595307
TRINITY_DN675_c0_g1_i7	386	654	Nezu_1	Hino_1	-0.830675969691844	5.54245732849747	0.213293509146499	1.0
TRINITY_DN934_c0_g1_i6	236	562	Nezu_1	Hino_1	-1.32150945008135	5.16687730151415	0.0499307291139708	0.890518021159414
TRINITY_DN6968_c0_g3_i1	28	39	Nezu_1	Hino_1	-0.546165236048514	1.658820042205	0.484925167438344	1.0
TRINITY_DN8211_c0_g1_i2	24	48	Nezu_1	Hino_1	-1.06618029087842	1.76079423167765	0.164266711764849	1.0
TRINITY_DN495_c0_g2_i1	552	715	Nezu_1	Hino_1	-0.443382081117401	5.82201065246493	0.503653002243009	1.0
TRINITY_DN22872_c0_g1_i1	1431	939	Nezu_1	Hino_1	0.537572674219864	6.71185347510756	0.414998066002247	1.0
TRINITY_DN3729_c0_g2_i1	239	181	Nezu_1	Hino_1	0.330626192261299	4.22938126045711	0.626535811845115	1.0
TRINITY_DN742_c0_g1_i8	24	19	Nezu_1	Hino_1	0.265284724461573	1.05807370080329	0.795105887002779	1.0
TRINITY_DN6787_c0_g1_i2	168	216	Nezu_1	Hino_1	-0.432480958238295	4.10969063607627	0.528992493918996	1.0
TRINITY_DN3683_c0_g1_i2	607	543	Nezu_1	Hino_1	0.090528962967509	5.67644798134138	0.893778029057311	1.0
TRINITY_DN4904_c0_g1_i8	82	100	Nezu_1	Hino_1	-0.356007300061723	3.0477202836512	0.627557297619333	1.0
TRINITY_DN5939_c1_g1_i1	14	16	Nezu_1	Hino_1	-0.260661386665237	0.593837957682107	0.909314911674813	1.0
TRINITY_DN1661_c3_g1_i2	75	70	Nezu_1	Hino_1	0.0292895110999082	2.72397515767408	1.0	1.0
TRINITY_DN29706_c0_g1_i1	95	148	Nezu_1	Hino_1	-0.709038623900622	3.4606411000881	0.308302493456406	1.0
TRINITY_DN2984_c0_g1_i25	76	56	Nezu_1	Hino_1	0.369666910787779	2.58919202230551	0.614230382367938	1.0
TRINITY_DN6605_c0_g2_i1	113	128	Nezu_1	Hino_1	-0.249756850360782	3.4442865323754	0.724272455945278	1.0
TRINITY_DN6024_c0_g2_i3	26	19	Nezu_1	Hino_1	0.380172901869115	1.1174607865799	0.676811009904115	1.0
TRINITY_DN9114_c0_g1_i21	25	35	Nezu_1	Hino_1	-0.55327082127571	1.50894704298849	0.480463204685663	1.0
TRINITY_DN7284_c0_g1_i3	35	25	Nezu_1	Hino_1	0.413478447125129	1.502196871813	0.654708204949132	1.0
TRINITY_DN1776_c0_g1_i1	3585	3755	Nezu_1	Hino_1	-0.137030767251686	8.34908699477	0.834582844539196	1.0
TRINITY_DN12959_c0_g1_i1	351	216	Nezu_1	Hino_1	0.629955896047466	4.65544748004146	0.346286453109514	1.0
TRINITY_DN3041_c0_g1_i2	883	982	Nezu_1	Hino_1	-0.223475214116713	6.37578399531249	0.736269646609884	1.0
TRINITY_DN37306_c0_g1_i1	15	19	Nezu_1	Hino_1	-0.408200903913666	0.75518005475364	0.757100121173121	1.0
TRINITY_DN4592_c0_g1_i3	423	403	Nezu_1	Hino_1	-0.0003177265695541	5.20205148826389	1.0	1.0
TRINITY_DN5393_c0_g2_i3	112	74	Nezu_1	Hino_1	0.526978529234714	3.06982011228177	0.464960555892764	1.0
TRINITY_DN5706_c0_g1_i2	111	72	Nezu_1	Hino_1	0.553516742050122	3.04662498681885	0.443759328598737	1.0
TRINITY_DN918_c0_g1_i1	1290	1260	Nezu_1	Hino_1	-0.0362447627060393	6.82405650388029	0.957298577828748	1.0
TRINITY_DN3074_c0_g1_i1	199	307	Nezu_1	Hino_1	-0.695310928062304	4.5070963354053	0.300437239273594	1.0
TRINITY_DN2356_c0_g1_i2	121	98	Nezu_1	Hino_1	0.233689279853704	3.30361960744213	0.741342341673528	1.0
TRINITY_DN31092_c0_g1_i1	91	24	Nezu_1	Hino_1	1.84735228419545	2.38568784733031	0.0153041534611024	0.592536062208186
TRINITY_DN5128_c0_g1_i1	60	49	Nezu_1	Hino_1	0.221474178985651	2.32334300056066	0.765496694920226	1.0
TRINITY_DN29436_c0_g1_i1	110	94	Nezu_1	Hino_1	0.156382939349846	3.20395682313833	0.835472854115886	1.0
TRINITY_DN33876_c0_g1_i1	247	162	Nezu_1	Hino_1	0.53798354930359	4.18925168867721	0.429356276598341	1.0
TRINITY_DN2720_c0_g1_i1	74	89	Nezu_1	Hino_1	-0.335957228534763	2.89199883687387	0.644412651194914	1.0
TRINITY_DN977_c0_g1_i1	986	1402	Nezu_1	Hino_1	-0.577960605230965	6.73591076463774	0.380889214468745	1.0
TRINITY_DN23961_c0_g2_i1	73	75	Nezu_1	Hino_1	-0.109005641662434	2.75403152660601	0.888603861427693	1.0
TRINITY_DN336_c0_g1_i10	52	108	Nezu_1	Hino_1	-1.122723679931	2.87291706079561	0.117391091884169	1.0
TRINITY_DN789_c0_g1_i4	84	103	Nezu_1	Hino_1	-0.363888586725945	3.08608518171118	0.606250708381964	1.0
TRINITY_DN4409_c0_g1_i18	105	71	Nezu_1	Hino_1	0.493584897726677	2.99218580996991	0.500741396346704	1.0
TRINITY_DN1321_c0_g1_i1	1097	1505	Nezu_1	Hino_1	-0.52634413483712	6.85894236629205	0.424458996916086	1.0
TRINITY_DN10678_c0_g1_i6	316	307	Nezu_1	Hino_1	-0.0284983106036969	4.79772580020595	0.966602717325795	1.0
TRINITY_DN7787_c0_g1_i4	117	117	Nezu_1	Hino_1	-0.07012074678953	3.40061672408629	0.927820884223379	1.0
TRINITY_DN17034_c0_g1_i4	18	12	Nezu_1	Hino_1	0.510404393652392	0.590043445642389	0.567307030812859	1.0
TRINITY_DN4549_c0_g1_i10	82	105	Nezu_1	Hino_1	-0.426312941625825	3.08669204508751	0.544605159364632	1.0
TRINITY_DN4300_c0_g2_i2	318	236	Nezu_1	Hino_1	0.359879671919359	4.6251734424535	0.597145431991047	1.0
TRINITY_DN8735_c0_g1_i3	32	55	Nezu_1	Hino_1	-0.848989836280103	2.01959941754341	0.264290222413997	1.0
TRINITY_DN13230_c0_g1_i1	120	238	Nezu_1	Hino_1	-1.05732337387088	4.01595859902521	0.12186514234206	1.0
TRINITY_DN24844_c0_g1_i10	34	47	Nezu_1	Hino_1	-0.535637604984835	1.91867324820148	0.491652799364802	1.0
TRINITY_DN21232_c0_g1_i1	14	16	Nezu_1	Hino_1	-0.260661386665237	0.593837957682107	0.909314911674813	1.0
TRINITY_DN166_c0_g1_i2	32	21	Nezu_1	Hino_1	0.534893653008019	1.33445531568324	0.568539198226818	1.0
TRINITY_DN11437_c0_g1_i1	29	17	Nezu_1	Hino_1	0.696365171938011	1.14469185897611	0.410206772563661	1.0
TRINITY_DN11340_c2_g1_i5	22	13	Nezu_1	Hino_1	0.683696862921656	0.78686196132007	0.467851691305017	1.0
TRINITY_DN9435_c1_g1_i14	17	34	Nezu_1	Hino_1	-1.06453604622981	1.29317744119658	0.210510510646105	1.0
TRINITY_DN17167_c0_g1_i1	16	45	Nezu_1	Hino_1	-1.55445421395524	1.53763083532309	0.0600646258496167	0.947553361834787
TRINITY_DN3058_c0_g1_i4	1099	988	Nezu_1	Hino_1	0.0834027886943304	6.53406480988789	0.900580760757239	1.0
TRINITY_DN33198_c0_g1_i1	99	16	Nezu_1	Hino_1	2.5500704512351	2.38213579453682	0.0009721730501604	0.165532603496653
TRINITY_DN3583_c0_g1_i2	611	598	Nezu_1	Hino_1	-0.0391606556471254	5.74990380019407	0.953768870708617	1.0
TRINITY_DN1269_c0_g1_i2	747	738	Nezu_1	Hino_1	-0.0526993506208697	6.04583097015109	0.938768324755757	1.0
TRINITY_DN6219_c0_g2_i2	137	137	Nezu_1	Hino_1	-0.0701316712068135	3.6247570295215	0.937979572849519	1.0
TRINITY_DN1360_c0_g1_i2	70	75	Nezu_1	Hino_1	-0.169438929453862	2.72583219917425	0.819206997359973	1.0
TRINITY_DN27619_c0_g1_i10	35	88	Nezu_1	Hino_1	-1.39707412595711	2.5055105218852	0.0569407188922549	0.933930822533476
TRINITY_DN11912_c0_g1_i1	82	93	Nezu_1	Hino_1	-0.251442189883402	2.99134053156261	0.737485327022018	1.0
TRINITY_DN34_c0_g1_i9	174	169	Nezu_1	Hino_1	-0.0281111021784637	3.94417539009738	0.980028557751142	1.0
TRINITY_DN1159_c0_g1_i9	296	67	Nezu_1	Hino_1	2.07116871805516	4.00562269437303	0.0034618598218428	0.308355658524202
